time [ns], J [arb. u.]
8.732910970323439770e+00,8.058348541033202514e-03
8.737912637545848682e+00,1.281695512744931596e-03
8.742914304768255818e+00,1.281224624199297796e-03
8.747915971990662953e+00,9.094122709599826437e-03
8.752917639213070089e+00,3.159822309401648897e-03
8.757919306435477225e+00,1.894183862379269579e-03
8.762920973657884360e+00,9.213888840672522854e-03
8.767922640880293272e+00,8.322691974186063532e-03
8.772924308102700408e+00,3.241012950915632407e-03
8.777925975325107544e+00,4.872968238127359936e-03
8.782927642547514679e+00,5.590898626711362888e-03
8.787929309769921815e+00,1.145704274167770511e-03
8.792930976992330727e+00,7.457249334733238519e-03
8.797932644214737863e+00,5.350691622655618773e-04
8.802934311437144999e+00,6.745126025127382539e-03
8.807935978659552134e+00,2.151350905843578756e-03
8.812937645881959270e+00,4.655124735039341960e-03
8.817939313104368182e+00,8.568680143808285118e-03
8.822940980326775318e+00,2.033478544368568907e-03
8.827942647549182453e+00,7.783977794520534734e-04
8.832944314771589589e+00,6.325317037821824237e-03
8.837945981993996725e+00,7.590362935341366663e-03
8.842947649216405637e+00,3.527600302856918457e-03
8.847949316438812772e+00,7.512990304577840152e-03
8.852950983661219908e+00,9.045691968719913115e-03
8.857952650883627044e+00,1.673737941648054898e-03
8.862954318106034179e+00,9.030527146048657541e-03
8.867955985328441315e+00,2.644314979308978568e-03
8.872957652550850227e+00,4.844169434115295526e-04
8.877959319773257363e+00,6.662090515726593228e-03
8.882960986995664499e+00,5.497150291913120539e-03
8.887962654218071634e+00,6.965193184906665232e-03
8.892964321440478770e+00,2.453928761188631843e-03
8.897965988662887682e+00,6.734225522715389135e-03
8.902967655885294818e+00,2.517588838813071810e-03
8.907969323107701953e+00,2.020669745451961555e-03
8.912970990330109089e+00,7.533728109771657862e-03
8.917972657552516225e+00,7.749189467156018807e-03
8.922974324774923360e+00,5.282820974613872816e-03
8.927975991997332272e+00,1.001591337991827348e-02
8.932977659219739408e+00,1.969566923578205953e-03
8.937979326442146544e+00,3.114436422947811697e-03
8.942980993664553679e+00,8.952155947425216240e-03
8.947982660886960815e+00,1.233910006491737875e-03
8.952984328109369727e+00,7.351816177843303185e-03
8.957985995331776863e+00,8.473340190340827513e-03
8.962987662554183999e+00,6.299160288904526867e-03
8.967989329776591134e+00,1.721627111343775225e-03
8.972990996998998270e+00,8.189418216559907551e-03
8.977992664221407182e+00,7.853168506366326254e-03
8.982994331443814318e+00,2.902362811490896526e-03
8.987995998666221453e+00,8.070722962844886078e-03
8.992997665888628589e+00,8.969473752330894140e-03
8.997999333111035725e+00,7.060304188277894896e-03
9.003001000333444637e+00,2.578856955928090187e-03
9.008002667555851772e+00,3.474024494744237801e-03
9.013004334778258908e+00,3.333783910175042858e-03
9.018006002000666044e+00,7.194877809533913558e-03
9.023007669223073179e+00,4.117423983870866118e-03
9.028009336445480315e+00,1.558411932747637155e-03
9.033011003667889227e+00,6.563461998939233016e-03
9.038012670890296363e+00,5.859822676483514813e-04
9.043014338112703498e+00,3.415662105926368670e-03
9.048016005335110634e+00,2.759428220869557854e-03
9.053017672557517770e+00,9.552772430700403467e-03
9.058019339779926682e+00,9.564230876395428405e-03
9.063021007002333818e+00,4.639362843865547925e-03
9.068022674224740953e+00,2.644070883718976570e-03
9.073024341447148089e+00,9.418077068989385778e-03
9.078026008669555225e+00,7.150235152515691493e-03
9.083027675891962360e+00,6.430424935582775871e-03
9.088029343114371272e+00,6.912686910790042695e-03
9.093031010336778408e+00,3.953848564615321769e-03
9.098032677559185544e+00,1.019439788059299480e-03
9.103034344781592679e+00,8.788982089064020786e-03
9.108036012003999815e+00,5.464517082574484041e-03
9.113037679226408727e+00,2.678745619732723644e-03
9.118039346448815863e+00,9.242544240793170232e-03
9.123041013671222998e+00,4.793080196284363673e-03
9.128042680893630134e+00,5.376215747432947292e-03
9.133044348116037270e+00,7.741233472242347582e-04
9.138046015338446182e+00,1.535528157330379607e-03
9.143047682560853318e+00,1.831646081000279759e-03
9.148049349783260453e+00,9.561700288069933593e-03
9.153051017005667589e+00,6.193161578820141101e-03
9.158052684228074725e+00,6.400533590512306505e-03
9.163054351450483637e+00,3.995551466880124802e-03
9.168056018672890772e+00,9.247803044869331093e-03
9.173057685895297908e+00,5.859806394510612068e-03
9.178059353117705044e+00,9.635930316111531932e-03
9.183061020340112179e+00,8.030969662211014104e-03
9.188062687562519315e+00,1.600432293144569539e-03
9.193064354784928227e+00,1.099311479096088708e-03
9.198066022007335363e+00,6.335890405571798639e-03
9.203067689229742498e+00,5.236599498765557269e-03
9.208069356452149634e+00,5.831959937688470548e-03
9.213071023674556770e+00,8.854991615234127089e-03
9.218072690896965682e+00,7.737569331264263113e-03
9.223074358119372818e+00,8.147533946611277417e-03
9.228076025341779953e+00,2.861593592244641299e-03
9.233077692564187089e+00,4.043748928140023825e-03
9.238079359786594225e+00,3.677838801221793453e-03
9.243081027009001360e+00,4.846750462961232214e-03
9.248082694231410272e+00,2.109382316302756046e-03
9.253084361453817408e+00,2.241924028108040917e-04
9.258086028676224544e+00,4.244511441028754606e-03
9.263087695898631679e+00,6.130039143555997272e-03
9.268089363121038815e+00,1.336316678637350678e-03
9.273091030343447727e+00,6.919228037846865756e-04
9.278092697565854863e+00,1.543000462480808958e-03
9.283094364788261998e+00,2.658391125655759635e-03
9.288096032010669134e+00,8.449661644602382560e-03
9.293097699233076270e+00,1.150056013567068254e-03
9.298099366455485182e+00,1.998488247139518573e-03
9.303101033677892318e+00,1.044490956477434930e-03
9.308102700900299453e+00,9.438377220413343358e-03
9.313104368122706589e+00,2.573070563717959683e-03
9.318106035345113725e+00,9.141675274255668671e-03
9.323107702567522637e+00,1.365910850493661519e-03
9.328109369789929772e+00,4.025831784314697070e-03
9.333111037012336908e+00,6.512575845364823764e-03
9.338112704234744044e+00,2.848461735293993709e-03
9.343114371457151179e+00,5.538546139401729837e-03
9.348116038679558315e+00,2.657565914765466254e-03
9.353117705901967227e+00,9.416388428777067165e-03
9.358119373124374363e+00,4.360311901024131569e-03
9.363121040346781498e+00,5.170290875554438108e-03
9.368122707569188634e+00,1.001474625263786521e-02
9.373124374791595770e+00,6.155299100817222986e-03
9.378126042014004682e+00,6.630561033255865603e-04
9.383127709236411818e+00,2.976272311653555902e-04
9.388129376458818953e+00,5.657581042604530215e-03
9.393131043681226089e+00,3.731395669074565047e-04
9.398132710903633225e+00,7.283710744703436601e-03
9.403134378126040360e+00,6.068746055785756953e-03
9.408136045348449272e+00,2.863844372702536306e-03
9.413137712570856408e+00,2.199776218909674317e-03
9.418139379793263544e+00,7.693250191662242285e-04
9.423141047015670679e+00,1.593316684447533484e-04
9.428142714238077815e+00,3.640802481860582092e-03
9.433144381460486727e+00,5.038295591969757861e-03
9.438146048682893863e+00,7.754191755463101486e-03
9.443147715905300998e+00,5.531444051378359844e-03
9.448149383127708134e+00,8.208854097013105686e-03
9.453151050350115270e+00,5.082446376763106836e-03
9.458152717572524182e+00,2.865853396649088378e-03
9.463154384794931318e+00,4.048573025519553240e-03
9.468156052017338453e+00,6.588452361561419543e-03
9.473157719239745589e+00,7.748906526120387123e-04
9.478159386462152725e+00,8.751019536973771509e-03
9.483161053684561637e+00,7.905470313287952383e-03
9.488162720906968772e+00,9.411106242119592416e-03
9.493164388129375908e+00,9.481574223685245231e-03
9.498166055351783044e+00,2.047796768669828311e-04
9.503167722574190179e+00,7.875896595193419142e-03
9.508169389796597315e+00,7.046600151763188907e-03
9.513171057019006227e+00,8.032888931010733966e-03
9.518172724241413363e+00,5.824301178996574985e-03
9.523174391463820498e+00,9.205116249287617625e-03
9.528176058686227634e+00,4.718256119132642652e-03
9.533177725908634770e+00,1.152651555400463013e-03
9.538179393131043682e+00,1.123212043762847464e-03
9.543181060353450818e+00,8.076429872585522488e-03
9.548182727575857953e+00,5.321250843396898786e-03
9.553184394798265089e+00,5.877934634678234037e-03
9.558186062020672225e+00,7.801052698220191893e-03
9.563187729243079360e+00,4.022344242200721030e-03
9.568189396465488272e+00,1.575822501846744226e-03
9.573191063687895408e+00,8.920097584863480658e-03
9.578192730910302544e+00,7.802600539513335730e-03
9.583194398132709679e+00,3.931993474203991125e-03
9.588196065355116815e+00,9.709609403379053372e-03
9.593197732577525727e+00,6.055196507235882306e-03
9.598199399799932863e+00,8.755162042719954888e-04
9.603201067022339998e+00,8.707762235835723313e-03
9.608202734244747134e+00,6.486741271650024385e-03
9.613204401467154270e+00,5.227819194195276048e-03
9.618206068689563182e+00,5.524784201890169111e-03
9.623207735911970317e+00,3.044676258380643336e-03
9.628209403134377453e+00,5.777530000962368545e-03
9.633211070356784589e+00,1.158004478829283970e-03
9.638212737579191725e+00,8.081686300659799175e-04
9.643214404801600637e+00,2.004231142339766257e-03
9.648216072024007772e+00,8.396588673935369285e-03
9.653217739246414908e+00,8.675638301062816443e-03
9.658219406468822044e+00,1.412540142266095278e-03
9.663221073691229179e+00,2.592558885718087430e-03
9.668222740913636315e+00,5.485193245937416452e-03
9.673224408136045227e+00,4.439353949911079532e-03
9.678226075358452363e+00,4.005200607893770470e-03
9.683227742580859498e+00,3.488433024234559006e-04
9.688229409803266634e+00,2.497989847942513452e-03
9.693231077025673770e+00,4.280850246688548168e-03
9.698232744248082682e+00,2.429365867028061930e-03
9.703234411470489817e+00,9.582426081988294417e-03
9.708236078692896953e+00,5.769610575086062641e-03
9.713237745915304089e+00,9.378154916796638263e-03
9.718239413137711225e+00,9.466864223293840197e-03
9.723241080360118360e+00,5.472519009257568144e-03
9.728242747582527272e+00,7.798374316231522149e-03
9.733244414804934408e+00,5.195336825685430669e-03
9.738246082027341544e+00,3.025551878067438659e-03
9.743247749249748679e+00,4.365067607943601963e-03
9.748249416472155815e+00,3.521847704847031260e-03
9.753251083694564727e+00,6.375896253716638665e-03
9.758252750916971863e+00,7.257549054545575813e-03
9.763254418139378998e+00,7.738458705715480120e-03
9.768256085361786134e+00,6.778422441432750689e-03
9.773257752584193270e+00,2.186308632466668969e-03
9.778259419806602182e+00,2.102065238336489183e-03
9.783261087029009317e+00,3.052358941952939934e-03
9.788262754251416453e+00,9.182965871218310566e-03
9.793264421473823589e+00,4.022960324015412603e-04
9.798266088696230725e+00,4.667882095267731138e-03
9.803267755918639637e+00,7.744103070771599963e-03
9.808269423141046772e+00,3.824003373909002582e-03
9.813271090363453908e+00,8.004078658383175643e-03
9.818272757585861044e+00,7.787002622751110562e-03
9.823274424808268179e+00,3.371473754420668129e-03
9.828276092030675315e+00,9.077467058790341173e-03
9.833277759253084227e+00,6.702751341989384359e-04
9.838279426475491363e+00,5.174607364866605150e-03
9.843281093697898498e+00,1.701170094732632442e-03
9.848282760920305634e+00,8.653342110208340999e-04
9.853284428142712770e+00,7.933520836150774816e-03
9.858286095365121682e+00,6.521037913351056606e-03
9.863287762587528817e+00,7.237671399416287579e-03
9.868289429809935953e+00,2.908919302478666508e-03
9.873291097032343089e+00,1.137204751163637317e-03
9.878292764254750224e+00,9.464888556973553510e-03
9.883294431477157360e+00,4.045073856090894079e-03
9.888296098699566272e+00,1.464924827002928856e-03
9.893297765921973408e+00,6.221575655661831274e-03
9.898299433144380544e+00,8.704596275400601837e-03
9.903301100366787679e+00,3.514707671562278604e-03
9.908302767589194815e+00,7.307181877352145194e-03
9.913304434811603727e+00,8.863005417843690392e-03
9.918306102034010863e+00,7.752173873596034277e-03
9.923307769256417998e+00,9.294641367807833857e-03
9.928309436478825134e+00,3.841489674088142091e-03
9.933311103701232270e+00,7.581941478266567870e-03
9.938312770923641182e+00,1.598822675983411568e-03
9.943314438146048317e+00,9.013505845909772782e-04
9.948316105368455453e+00,2.074985649275674568e-03
9.953317772590862589e+00,6.042757532021404525e-03
9.958319439813269724e+00,4.996716379163095023e-03
9.963321107035678637e+00,8.866316572227493642e-03
9.968322774258085772e+00,2.301167800530983312e-03
9.973324441480492908e+00,5.665398429173988323e-03
9.978326108702900044e+00,6.878037798600518220e-03
9.983327775925307179e+00,8.950528394553507183e-03
9.988329443147714315e+00,3.230222207636050755e-03
9.993331110370123227e+00,5.428054260135548384e-03
9.998332777592530363e+00,5.176818679338769831e-03
1.000333444481493750e+01,2.407503330703540580e-03
1.000833611203734463e+01,1.844080572486448983e-03
1.001333777925975177e+01,1.161994952579178909e-03
1.001833944648216068e+01,4.285560043483472789e-03
1.002334111370456782e+01,3.389399979091323178e-03
1.002834278092697495e+01,2.186308266276857206e-04
1.003334444814938209e+01,9.322397672316524997e-03
1.003834611537178922e+01,3.069137995445463899e-03
1.004334778259419636e+01,7.835684510871264441e-03
1.004834944981660527e+01,5.892538744663756121e-03
1.005335111703901241e+01,8.771946550233344214e-03
1.005835278426141954e+01,1.007786802986660769e-02
1.006335445148382668e+01,2.281977362701573774e-03
1.006835611870623381e+01,2.247050213306135778e-03
1.007335778592864273e+01,7.866484275442365073e-03
1.007835945315104986e+01,7.110264841158342453e-03
1.008336112037345700e+01,4.027672178645310720e-03
1.008836278759586413e+01,5.860301551108288397e-03
1.009336445481827127e+01,6.227271377000690583e-03
1.009836612204068018e+01,9.829702986989458102e-03
1.010336778926308732e+01,9.514356809344285890e-03
1.010836945648549445e+01,8.780384672384950254e-03
1.011337112370790159e+01,4.984395974574408993e-03
1.011837279093030872e+01,2.975726907204118729e-04
1.012337445815271764e+01,8.724669199938746983e-03
1.012837612537512477e+01,7.127933650602227833e-03
1.013337779259753191e+01,2.386270375441324528e-04
1.013837945981993904e+01,8.056342960947053891e-03
1.014338112704234618e+01,2.887947632659545929e-03
1.014838279426475331e+01,2.211931592515163116e-03
1.015338446148716223e+01,9.896966188447824716e-04
1.015838612870956936e+01,8.872473311480059271e-03
1.016338779593197650e+01,1.041072871103876189e-03
1.016838946315438363e+01,1.718829462393609789e-03
1.017339113037679077e+01,2.411626676629886716e-03
1.017839279759919968e+01,8.760821612840740194e-03
1.018339446482160682e+01,1.559520500629375415e-03
1.018839613204401395e+01,4.100435981773886511e-03
1.019339779926642109e+01,8.577300119594340883e-03
1.019839946648882822e+01,7.424165147038750030e-03
1.020340113371123536e+01,4.522412609080162134e-03
1.020840280093364427e+01,7.685839450575391966e-03
1.021340446815605141e+01,3.625598097940611626e-03
1.021840613537845854e+01,2.777118268354002942e-03
1.022340780260086568e+01,6.049916911477081112e-04
1.022840946982327281e+01,5.995816862481875148e-03
1.023341113704568173e+01,7.149180165885447510e-03
1.023841280426808886e+01,6.567075509816816927e-04
1.024341447149049600e+01,7.603013568049028434e-03
1.024841613871290313e+01,6.029541568348331312e-03
1.025341780593531027e+01,9.431114553177724971e-03
1.025841947315771918e+01,2.628504479752433350e-03
1.026342114038012632e+01,9.378182062837959326e-03
1.026842280760253345e+01,5.488594617222776646e-03
1.027342447482494059e+01,2.793835823047949828e-03
1.027842614204734772e+01,4.762553241959824779e-04
1.028342780926975664e+01,8.749874589990096208e-03
1.028842947649216377e+01,7.534476163499767565e-03
1.029343114371457091e+01,9.865993955377431665e-03
1.029843281093697804e+01,3.917063314563185537e-03
1.030343447815938518e+01,9.931197851235782498e-03
1.030843614538179231e+01,6.275622624304928732e-03
1.031343781260420123e+01,7.067875954097658023e-03
1.031843947982660836e+01,6.725336384865980392e-03
1.032344114704901550e+01,4.249596714918040148e-03
1.032844281427142263e+01,7.645734531339246423e-03
1.033344448149382977e+01,2.250436045241221115e-03
1.033844614871623868e+01,7.915852329312557389e-03
1.034344781593864582e+01,3.732278043335559431e-03
1.034844948316105295e+01,1.225308316570100902e-03
1.035345115038346009e+01,6.847396979251537882e-03
1.035845281760586722e+01,7.242467386843424310e-03
1.036345448482827436e+01,8.655910264593519353e-04
1.036845615205068327e+01,6.672034910949501026e-03
1.037345781927309041e+01,3.383496533527050390e-03
1.037845948649549754e+01,5.893517965250880987e-03
1.038346115371790468e+01,6.197668232602543056e-03
1.038846282094031181e+01,8.554240176507910132e-03
1.039346448816272073e+01,8.080287599264223547e-03
1.039846615538512786e+01,6.260339775787180771e-04
1.040346782260753500e+01,7.632652075752433159e-03
1.040846948982994213e+01,3.506430480511873397e-03
1.041347115705234927e+01,4.282237210119626061e-03
1.041847282427475818e+01,7.771321284989267083e-04
1.042347449149716532e+01,2.230169520053629229e-03
1.042847615871957245e+01,1.738001619077569893e-03
1.043347782594197959e+01,1.795477272313508732e-03
1.043847949316438672e+01,5.138816716518944915e-03
1.044348116038679564e+01,5.615701202957544720e-03
1.044848282760920277e+01,1.249346521409787011e-03
1.045348449483160991e+01,6.137555146391276105e-03
1.045848616205401704e+01,6.686474048956838993e-03
1.046348782927642418e+01,5.154878743472227250e-03
1.046848949649883131e+01,5.857990056522609928e-03
1.047349116372124023e+01,1.568528685321001360e-03
1.047849283094364736e+01,3.789323620512116339e-03
1.048349449816605450e+01,3.078868191879605316e-03
1.048849616538846163e+01,8.130582605897577683e-03
1.049349783261086877e+01,5.829650215626591692e-03
1.049849949983327768e+01,2.748935304675164098e-03
1.050350116705568482e+01,5.776178811787368965e-03
1.050850283427809195e+01,2.736667479836885856e-03
1.051350450150049909e+01,2.374443619569589162e-03
1.051850616872290622e+01,2.220458100264912553e-04
1.052350783594531336e+01,6.916865066266257578e-03
1.052850950316772227e+01,1.555668756759150855e-03
1.053351117039012941e+01,1.003833409707671938e-02
1.053851283761253654e+01,1.291439035023434151e-03
1.054351450483494368e+01,5.688640421571235402e-03
1.054851617205735081e+01,6.040187846383916759e-03
1.055351783927975973e+01,6.761627087765879722e-03
1.055851950650216686e+01,8.900861713746405224e-03
1.056352117372457400e+01,5.891573264367393854e-04
1.056852284094698113e+01,8.766361453451290697e-03
1.057352450816938827e+01,5.406508487118147875e-03
1.057852617539179718e+01,8.856169018596354164e-03
1.058352784261420432e+01,9.948694785899816692e-03
1.058852950983661145e+01,2.097227514405702615e-03
1.059353117705901859e+01,7.698145627540516067e-03
1.059853284428142572e+01,4.634912943711620714e-03
1.060353451150383464e+01,7.495404623888887383e-03
1.060853617872624177e+01,1.809220769660415101e-03
1.061353784594864891e+01,3.454800574754033921e-03
1.061853951317105604e+01,1.006518564669326050e-02
1.062354118039346318e+01,9.750236095010954632e-03
1.062854284761587031e+01,8.787445724370344588e-03
1.063354451483827923e+01,5.140961674288334685e-03
1.063854618206068636e+01,4.010169481016575589e-03
1.064354784928309350e+01,6.267901756925957878e-04
1.064854951650550063e+01,9.344134026251236028e-03
1.065355118372790777e+01,6.129938334621715459e-03
1.065855285095031668e+01,8.741850204825162701e-03
1.066355451817272382e+01,7.331504398718820953e-03
1.066855618539513095e+01,2.515957962310990965e-03
1.067355785261753809e+01,7.451084809290510003e-04
1.067855951983994522e+01,1.715746541601477623e-03
1.068356118706235236e+01,6.215588927269920759e-03
1.068856285428476127e+01,8.685887512218912893e-03
1.069356452150716841e+01,7.575469040453450091e-03
1.069856618872957554e+01,4.643030794621506863e-03
1.070356785595198268e+01,6.306929105460819945e-03
1.070856952317438981e+01,6.636556306533955389e-03
1.071357119039679873e+01,3.668325464576298496e-03
1.071857285761920586e+01,5.745207354542049803e-03
1.072357452484161300e+01,3.775063522832834261e-03
1.072857619206402013e+01,4.403961489974476430e-03
1.073357785928642727e+01,8.740146091889876637e-03
1.073857952650883618e+01,5.565176809322496844e-03
1.074358119373124332e+01,7.807795693810801532e-03
1.074858286095365045e+01,9.007425733141989285e-03
1.075358452817605759e+01,8.203292110941980478e-03
1.075858619539846472e+01,6.615617095989405512e-04
1.076358786262087364e+01,5.451127412191473067e-04
1.076858952984328077e+01,2.841306130969519991e-03
1.077359119706568791e+01,6.568619728524344517e-03
1.077859286428809504e+01,7.610212557911464303e-03
1.078359453151050218e+01,1.203185445708695924e-03
1.078859619873290931e+01,3.006092922633085956e-03
1.079359786595531823e+01,7.331172489006952502e-03
1.079859953317772536e+01,2.455150424990051958e-03
1.080360120040013250e+01,7.819612582267425338e-03
1.080860286762253963e+01,1.636786106510973102e-03
1.081360453484494677e+01,2.346958194710411106e-03
1.081860620206735568e+01,3.596978239677868072e-03
1.082360786928976282e+01,2.912011633938731310e-03
1.082860953651216995e+01,4.801885027596437816e-03
1.083361120373457709e+01,9.578359344583982707e-03
1.083861287095698422e+01,1.299698284483655122e-03
1.084361453817939136e+01,3.381217978730499587e-03
1.084861620540180027e+01,6.394644532588242064e-04
1.085361787262420741e+01,9.056640710352807308e-03
1.085861953984661454e+01,8.792350163289388079e-03
1.086362120706902168e+01,4.158076244843664573e-03
1.086862287429142881e+01,6.150735074681607309e-03
1.087362454151383773e+01,6.512559359189503023e-03
1.087862620873624486e+01,8.374229790768197845e-03
1.088362787595865200e+01,7.601224071914419039e-03
1.088862954318105913e+01,1.623024638846050534e-03
1.089363121040346627e+01,2.011012892410802763e-03
1.089863287762587518e+01,8.689567622981718767e-03
1.090363454484828232e+01,6.164740394527910491e-03
1.090863621207068945e+01,5.292020172523074530e-03
1.091363787929309659e+01,5.355494840770446893e-03
1.091863954651550372e+01,2.609033801002472001e-03
1.092364121373791264e+01,3.957265996722484670e-03
1.092864288096031977e+01,7.570803444746286755e-03
1.093364454818272691e+01,4.366656814992248177e-03
1.093864621540513404e+01,1.005152601001385246e-02
1.094364788262754118e+01,5.278882314059750794e-03
1.094864954984994831e+01,2.102817745900467140e-03
1.095365121707235723e+01,3.858531606312076614e-03
1.095865288429476436e+01,3.209658867337946472e-03
1.096365455151717150e+01,1.364311360981238386e-03
1.096865621873957863e+01,4.735366060125133572e-03
1.097365788596198577e+01,9.189581866691552345e-03
1.097865955318439468e+01,2.418511542938614727e-04
1.098366122040680182e+01,1.136388508672477650e-04
1.098866288762920895e+01,3.902452140989572278e-03
1.099366455485161609e+01,2.696940759148484627e-03
1.099866622207402322e+01,6.007124160589434082e-03
1.100366788929643036e+01,7.437860453303708937e-03
1.100866955651883927e+01,2.742978703898975214e-03
1.101367122374124641e+01,7.526060720272298617e-03
1.101867289096365354e+01,6.674019554044926042e-03
1.102367455818606068e+01,1.392885232322331468e-04
1.102867622540846781e+01,7.488967022858716675e-03
1.103367789263087673e+01,5.390114569513141177e-03
1.103867955985328386e+01,5.051011185134637871e-03
1.104368122707569100e+01,3.845828574866030566e-03
1.104868289429809813e+01,6.971749949087192692e-03
1.105368456152050527e+01,9.110521548851117229e-03
1.105868622874291418e+01,9.144620205074617883e-03
1.106368789596532132e+01,2.298223923684880653e-04
1.106868956318772845e+01,3.861848574853889941e-03
1.107369123041013559e+01,6.614433507393710672e-03
1.107869289763254272e+01,1.705579789355117330e-03
1.108369456485495164e+01,8.879910819902987057e-03
1.108869623207735877e+01,1.092552780194731409e-03
1.109369789929976591e+01,7.318747673132812957e-03
1.109869956652217304e+01,7.491570671956996469e-03
1.110370123374458018e+01,5.953026096919110041e-03
1.110870290096698731e+01,7.658268520762911286e-03
1.111370456818939623e+01,5.193293873832435965e-03
1.111870623541180336e+01,6.680507570469549662e-03
1.112370790263421050e+01,8.879766058073492938e-03
1.112870956985661763e+01,2.984330486447882291e-03
1.113371123707902477e+01,1.536752667479704924e-03
1.113871290430143368e+01,1.452239267455234743e-03
1.114371457152384082e+01,2.358329128105659481e-03
1.114871623874624795e+01,4.046019060294274439e-03
1.115371790596865509e+01,2.694273340981173919e-03
1.115871957319106222e+01,3.060377267016362122e-03
1.116372124041346936e+01,9.833067752654054555e-03
1.116872290763587827e+01,4.836032144384763351e-03
1.117372457485828541e+01,6.549044829932551895e-03
1.117872624208069254e+01,5.862672839699612989e-03
1.118372790930309968e+01,2.886957871053578983e-03
1.118872957652550681e+01,6.824387833049953139e-03
1.119373124374791573e+01,1.837428792117793558e-03
1.119873291097032286e+01,6.489262390115283809e-03
1.120373457819273000e+01,7.629866337203567057e-03
1.120873624541513713e+01,3.936369353182369094e-03
1.121373791263754427e+01,9.252611718413322750e-03
1.121873957985995318e+01,3.188828559270844368e-03
1.122374124708236032e+01,8.968266514390074717e-03
1.122874291430476745e+01,1.372913212613215573e-03
1.123374458152717459e+01,2.415031109891779913e-03
1.123874624874958172e+01,4.254950186980532151e-03
1.124374791597199064e+01,2.547645532254886290e-03
1.124874958319439777e+01,8.973212741747232588e-03
1.125375125041680491e+01,4.748828340498303241e-03
1.125875291763921204e+01,6.246129792382826458e-03
1.126375458486161918e+01,6.365416288213279240e-03
1.126875625208402631e+01,9.260134271773459366e-03
1.127375791930643523e+01,3.450937065998284370e-03
1.127875958652884236e+01,3.462487717420641327e-03
1.128376125375124950e+01,9.888713849703635941e-03
1.128876292097365663e+01,1.170478154643914397e-03
1.129376458819606377e+01,5.423968705801218183e-03
1.129876625541847268e+01,6.300352700802811130e-03
1.130376792264087982e+01,7.639350928632203733e-03
1.130876958986328695e+01,2.755065974516440318e-03
1.131377125708569409e+01,5.529938887978188243e-03
1.131877292430810122e+01,9.200284854537358822e-03
1.132377459153050836e+01,2.806774561684643836e-03
1.132877625875291727e+01,8.736815836367525789e-03
1.133377792597532441e+01,1.949894888061167115e-03
1.133877959319773154e+01,2.676354457325788930e-03
1.134378126042013868e+01,4.768796083839553848e-03
1.134878292764254581e+01,4.525448773259857678e-03
1.135378459486495473e+01,1.021494907868619002e-03
1.135878626208736186e+01,9.047543758087606483e-03
1.136378792930976900e+01,4.693687268042090466e-03
1.136878959653217613e+01,9.162556007246608347e-03
1.137379126375458327e+01,4.885166871346325419e-04
1.137879293097699218e+01,4.346013996365352336e-03
1.138379459819939932e+01,8.055563134871469855e-03
1.138879626542180645e+01,8.038993983419397485e-03
1.139379793264421359e+01,8.954806105616509512e-03
1.139879959986662072e+01,6.111540192860626282e-03
1.140380126708902964e+01,4.874738584785659121e-03
1.140880293431143677e+01,8.178306161527027201e-04
1.141380460153384391e+01,3.748347111312897231e-03
1.141880626875625104e+01,5.998531884026175702e-03
1.142380793597865818e+01,1.316671521229263037e-03
1.142880960320106531e+01,3.789434232206159627e-03
1.143381127042347423e+01,3.927111391263582788e-03
1.143881293764588136e+01,5.738487834496523330e-04
1.144381460486828850e+01,2.989566405651092069e-03
1.144881627209069563e+01,8.190961368446238872e-03
1.145381793931310277e+01,7.535855300747293546e-03
1.145881960653551168e+01,4.621335948515599250e-03
1.146382127375791882e+01,2.203888579521944089e-03
1.146882294098032595e+01,2.467824172620384539e-03
1.147382460820273309e+01,6.775202522591446813e-03
1.147882627542514022e+01,8.736374251633354654e-03
1.148382794264754736e+01,7.008055677120052750e-03
1.148882960986995627e+01,2.850786032954024177e-03
1.149383127709236341e+01,8.229785536045506906e-04
1.149883294431477054e+01,6.849974774819737010e-03
1.150383461153717768e+01,2.314355646047224109e-03
1.150883627875958481e+01,8.344070592633459973e-03
1.151383794598199373e+01,1.914056399056630973e-03
1.151883961320440086e+01,1.518714912739993397e-03
1.152384128042680800e+01,7.640890825992808014e-03
1.152884294764921513e+01,8.440610857139914033e-03
1.153384461487162227e+01,8.119628286811416892e-03
1.153884628209403118e+01,3.203029074233385964e-03
1.154384794931643832e+01,7.132916008374760516e-03
1.154884961653884545e+01,2.853893083720655550e-03
1.155385128376125259e+01,4.916629168262158164e-03
1.155885295098365972e+01,2.366574811626331008e-03
1.156385461820606864e+01,5.405357103389855228e-03
1.156885628542847577e+01,4.908887927864615669e-03
1.157385795265088291e+01,5.500142946905590795e-03
1.157885961987329004e+01,5.488660842528703294e-03
1.158386128709569718e+01,6.883940641175359185e-03
1.158886295431810431e+01,2.548331454449602115e-03
1.159386462154051323e+01,1.988781795570967407e-03
1.159886628876292036e+01,5.118489272073612059e-04
1.160386795598532750e+01,9.307182080274024188e-03
1.160886962320773463e+01,5.341120836244734466e-03
1.161387129043014177e+01,1.695417241543258980e-03
1.161887295765255068e+01,4.032564904732120585e-03
1.162387462487495782e+01,3.721512993152224259e-03
1.162887629209736495e+01,1.534836135174839997e-03
1.163387795931977209e+01,3.392344680738016566e-03
1.163887962654217922e+01,2.506755435093497089e-03
